4.632466931009977529e+00,4.119613985843544768e+00,1.299361006071009861e+01
8.668351284993375927e+00,2.341137648164907326e+00,1.026566845024372476e+01
2.789307105699219580e+00,1.168538439955838726e+01,1.365364766822723475e+01
6.782880459093785674e+00,9.302580643840865804e+00,1.180590433650727356e+01
6.880695035224041689e+00,1.704709429709209800e+01,1.173910656064993319e+01
1.533985469094216292e+00,1.902597889358382233e+01,1.394346629961258799e+01
3.062043186334895584e+00,1.196125778811617524e+00,1.357422331823756778e+01
3.024060647713222139e+00,1.514604607697947802e+00,1.358564784564323880e+01
8.326769472325285193e+00,1.222180529095009405e+01,1.058901997346053925e+01
4.807701941930361933e+00,3.873830243223677527e+00,1.291497255602667416e+01
5.897837950470455226e+00,6.178573738977461538e+00,1.235645192936352998e+01
5.519289695948160102e+00,2.039828850536955684e+01,1.256445152517502173e+01
9.205528252294506331e+00,6.240095390798001240e+00,9.707594278655227171e+00
1.535033457582902772e-01,8.127306060233731699e+00,1.412546618791088626e+01
3.179897595706299374e+00,9.975281259528655298e+00,1.353801877089503769e+01
8.440287030680156732e+00,1.452793416313145869e+01,1.048406567406252066e+01
7.854141646607637917e+00,1.505284606619673404e+01,1.100117093719548400e+01
6.814448915184615707e+00,7.875554819616643165e+00,1.178448279591475689e+01
1.277178167672022635e+00,1.146909748779526161e+01,1.398792783196236300e+01
5.893044105596803917e+00,4.530205259818888663e+00,1.235918420681007035e+01
6.492222789152224394e+00,1.111762498919426001e+01,1.199716297782288343e+01
7.227527897125306744e+00,1.867820611861885283e+01,1.149190421739500678e+01
4.837547819871016230e+00,3.655955768576637066e+00,1.290128472402055415e+01
8.304838595132103762e+00,1.228538796181027237e+00,1.060901917620256540e+01
2.931456219641523475e+00,1.539628614406897711e+01,1.361300707182833136e+01
4.880825748107070261e+00,8.444930908054150365e+00,1.288128307638418235e+01
6.279293899342991203e+00,1.188427020198442818e+00,1.213064835613899106e+01
7.129486219752650733e+00,3.111300586209849728e-01,1.156345729595334504e+01
2.380044436135677177e+00,1.861764105311500828e+01,1.376161740861630811e+01
3.504715407425324614e+00,4.810270616419270340e+00,1.343224494073054842e+01
4.967498398561545514e+00,8.137141197121056990e+00,1.284067553322684141e+01
5.131721003566908301e+00,2.038718961415828090e+01,1.276169779193945786e+01
5.482336001387348112e+00,9.427408160724068509e+00,1.258393098282257405e+01
5.162843178694046742e+00,2.037599849427249055e+01,1.274642655171416017e+01
5.995870382374664409e+00,1.525789001654205812e+01,1.230001214401091225e+01
5.184272077961135317e+00,1.835254750327672824e+00,1.273585485655024563e+01
8.327218680732629608e+00,1.223987662991505410e+01,1.058860940296694153e+01
6.715309661365052030e+00,1.049915819627220248e+00,1.185132300524603366e+01
3.338244792535533190e+00,1.228727661638446556e+01,1.348756067710009710e+01
1.276385211280480103e+00,2.038795404715454396e+01,1.398805750697891881e+01
1.398750406734274643e+00,3.807866833788267069e+00,1.396749344806235271e+01
8.725269416466275629e+00,9.514166939745445362e+00,1.020952918717703461e+01
1.908459046524345615e+00,1.364818210304873602e+01,1.386974176250440571e+01
3.991221707225808046e+00,1.962985280750354278e+01,1.325695129019784879e+01
1.057750236997779369e+00,1.779074789385299127e+01,1.402203566066461171e+01
6.098635133416632215e+00,2.079473588732649958e+01,1.223967764430574690e+01
7.003460905702508121e+00,8.597152369033805641e+00,1.165347889193088982e+01
7.250465352671582764e+00,1.209651691174700794e+01,1.147496858434180744e+01
